CODGEO;P22_POP0014;P22_POP1529;P22_POP3044;P22_POP4559;P22_POP6074;P22_POP7589;P22_POP90P;P16_POP;P11_POP;C22_MENPSEUL;C22_MENFAM;C22_COUPAENF;C22_FAMMONO;C22_COUPSENF;P22_ACT1524;P22_ACT2554;P22_ACT5564;P22_CHOM1524;P22_CHOM2554;P22_CHOM5564;SNEMM_23;ENCTOT25;ENCTOT24;ENCTOT23;ENCTOT22;ENCITOT25;ETCTOT25;HT26;CPG26;VV26;RT26;AJCS26;ELECTEURSLP2024;BPE_2024_B105;BPE_2024_B201;BPE_2024_C201;BPE_2024_C301;BPE_2024_D307
63180;200.08016297586;178.725166674845;230.147136952447;249.025941312818;210.646895601602;94.6560682924077;7.71862819001838;1103.0;1061.0;137.755837854215;356.136009751729;167.898961385247;29.1446289476376;159.092419418844;54.5775800542269;433.862042727874;105.988280816728;7.97992850850157;26.8906200070937;6.85690080254462;;16.0;20.0;14.0;10.0;13.0;18.0;0.0;0.0;0.0;0.0;0.0;926.0;0.0;0.0;0.0;0.0;1.0
63181;108.690775850028;82.2604259630408;125.263519648783;113.609804809262;90.1136323060745;42.9796438312818;1.08219759152901;555.0;451.999999999999;57.266975065328;175.023655779386;78.5948559269458;26.1325469120236;70.296252940417;20.1216944672868;228.31486828053;39.2857439818091;2.0437187949371;6.99481057380828;2.29219720445392;;10.0;11.0;7.0;5.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;429.0;0.0;0.0;0.0;0.0;0.0
63182;83.0056095968194;80.0887501867666;88.821625996235;110.866480090941;120.634184241085;70.5349343111238;9.04841557702828;640.0;709.999999999997;145.875591676705;142.989308068836;53.5761388036202;29.7510610417122;59.6621082235038;23.7008624983777;162.662993297001;44.1220049509607;8.93020831949365;20.8877081873315;4.05040396950684;;7.0;9.0;7.0;3.0;6.0;8.0;2.0;0.0;0.0;0.0;0.0;434.0;0.0;0.0;0.0;0.0;1.0
63183;8.48076923076922;6.0576923076923;7.26923076923076;9.69230769230768;16.9615384615384;12.1153846153846;2.42307692307692;62.0;68.0000000000003;9.69230769230768;14.5384615384615;4.84615384615384;0.0;9.69230769230768;2.42307692307692;18.1730769230769;2.42307692307692;1.21153846153846;0.0;1.21153846153846;;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;0.0;0.0;0.0
63184;34.3737976487303;19.4105909986783;41.0145763803498;69.7665763706616;73.1188263207528;33.2069424410506;5.10868983977715;280.0;323.000000000001;56.9913600898389;85.1868388873463;24.4202256184232;20.1848398974455;40.5817733714775;5.81622729901501;77.8414096137451;30.9320629203573;0.0;15.8069223102353;9.96283955924361;;1.0;8.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;266.0;0.0;0.0;0.0;0.0;0.0
63185;127.0;85.0;115.0;159.0;115.0;39.0;6.0;652.0;603.0;88.7633587786259;197.251908396946;78.9007633587786;29.587786259542;88.7633587786259;34.0;239.0;56.0;6.0;14.0;6.0;;4.0;11.0;9.0;4.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;496.0;0.0;0.0;0.0;0.0;0.0
63186;25.0379870998545;32.0318957898045;32.0065561022847;53.0107988850057;54.940537752586;22.9784783442232;2.99374602624138;237.0;235.0;40.2734338451505;65.5836539016293;25.2618051544652;5.04023109339551;40.3461290384424;5.00399125708374;76.0168922088617;14.9927346464528;0.0;8.00493516699363;1.0015186164752;;3.0;2.0;3.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;229.0;0.0;0.0;0.0;0.0;0.0
63187;74.1053484589668;44.3066442305585;76.7468417298139;122.385890733464;138.286242254284;54.0246985211013;5.14433407181283;565.0;557.0;78.5282975214722;168.301539234112;62.3047781926199;9.9380928492401;96.0586681922524;11.7476105201165;158.498700751803;49.1919283928579;1.9452669562331;15.237877973776;2.05009142790672;;9.0;4.0;7.0;10.0;6.0;8.0;0.0;1.0;0.0;0.0;0.0;461.0;0.0;0.0;0.0;0.0;0.0
63188;146.188988614382;58.1327531133483;121.913076692531;128.857893472717;99.6879644496123;39.113261397579;3.1060622598309;596.0;563.999999999998;78.081460123032;174.380814519677;86.6180807491634;10.3250275024133;77.4377062680999;7.15400232336411;227.186625214058;47.2433529485643;0.0;13.2472538942192;4.12434409437458;;11.0;10.0;4.0;7.0;6.0;12.0;0.0;0.0;0.0;0.0;0.0;446.0;0.0;0.0;0.0;0.0;0.0
63189;75.0;45.0;65.0;84.0;56.0;23.0;3.0;366.0;364.0;45.1285714285714;110.314285714286;30.0857142857143;20.0571428571428;60.1714285714285;14.0;128.0;38.0;1.0;7.0;2.0;;7.0;2.0;3.0;5.0;7.0;7.0;1.0;0.0;0.0;0.0;0.0;290.0;0.0;0.0;0.0;0.0;0.0
63190;38.3551068090925;19.5830455107058;40.1536285415272;60.1813341172971;83.0707382194743;38.5595294002463;10.0966174016572;270.0;267.0;46.5429713331355;94.8952467877242;26.7670668223447;5.30061611173588;62.8275638536436;7.1946918874712;77.1163409363121;26.2596895120862;3.10349527375011;10.1974022814393;2.01423036239922;;3.0;1.0;7.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0.0
63191;6.79411764705883;9.70588235294118;9.70588235294118;24.2647058823529;33.0;13.5882352941177;1.94117647058824;109.0;108.0;28.2857142857143;33.0;0.0;9.42857142857142;23.5714285714286;0.970588235294118;34.9411764705882;6.79411764705883;0.970588235294118;2.91176470588235;0.0;;1.0;1.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;117.0;0.0;0.0;0.0;0.0;0.0
63192;86.704427394537;64.8265263147505;82.3898723171602;119.049535592474;163.30683514598;93.0019733559327;21.7208298791657;644.000000000002;656.0;132.266234383999;167.736435251965;48.277510484684;29.532312259149;89.9266125081319;22.483633962881;172.093055543421;54.0558081086283;0.0;6.74375361210132;0.0;;7.0;12.0;7.0;2.0;3.0;9.0;1.0;2.0;0.0;0.0;0.0;557.0;0.0;0.0;1.0;0.0;1.0
63193;1284.86413569722;1554.90467898815;1391.84865272554;1777.33190084741;1626.0919985333;904.980505169949;105.978128038431;8306.00000000001;8397.00000000001;1465.67084095833;2499.69331997964;892.825229013847;357.064915708125;1263.8713695916;426.133690174566;2759.9390979847;690.807019371089;76.7702627663715;266.427588395809;52.8448256209846;2210.09246051699;107.0;91.0;82.0;91.0;86.0;133.0;0.0;0.0;0.0;0.0;0.0;6071.0;2.0;0.0;1.0;0.0;3.0
63194;74.5544538039443;57.2430660779157;95.335820191691;77.3177539004125;60.7026749579492;35.4591258554089;4.38710521267916;389.0;363.999999999999;42.8890261027401;116.058959073587;65.1791704657407;0.0;50.8797886078461;14.268426818728;156.777932248491;41.7101935055849;1.09677630316979;4.06021710560155;4.34007154181679;;5.0;4.0;4.0;4.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;316.0;0.0;0.0;0.0;0.0;0.0
63195;1222.69532515569;951.339803498215;1212.70252163638;1221.109796231;1038.57685376079;627.163696366976;194.412003350945;6061.99999999998;5607.99999999999;877.720091711789;1757.43664531928;787.887208306798;237.121054443213;737.571758639166;291.395817033349;2222.4989172253;426.227490225325;74.9621691219808;212.10591849693;39.217448863262;2318.83117690723;76.0;84.0;63.0;64.0;56.0;86.0;2.0;0.0;0.0;0.0;0.0;4467.0;1.0;0.0;1.0;0.0;2.0
63196;113.053204345089;102.738291472833;136.494553306262;160.930356755673;141.155833669699;61.9635747818901;12.6641856685529;739.0;700.000000000003;90.335583515568;228.990934590606;82.1269019313526;24.8055218048712;122.058510854382;36.9808295061562;271.698320814981;44.6719351186853;5.28024606395611;11.0546497123753;4.92468426514503;;15.0;8.0;3.0;2.0;13.0;14.0;0.0;0.0;0.0;0.0;0.0;595.0;0.0;0.0;0.0;0.0;0.0
63197;23.0;9.0;25.0;17.0;25.0;9.0;0.0;118.0;94.0;12.96;34.56;12.96;0.0;25.92;1.0;37.0;12.0;0.0;3.0;3.0;;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;0.0;0.0
63198;283.352149527345;173.955380379867;296.020045945676;313.426863021039;235.545881286153;100.732212926609;27.9674669133088;1297.0;1184.0;130.670857337531;417.65930979279;206.281768238875;24.1243194971499;187.253222056765;44.8633086306999;551.538313923642;119.081354247059;12.9266385716237;32.9304960007196;3.79903344168031;;18.0;20.0;9.0;19.0;17.0;22.0;0.0;2.0;0.0;0.0;0.0;1131.0;0.0;0.0;0.0;0.0;0.0
63199;117.0;73.0;117.0;114.0;54.0;17.0;3.0;485.0;469.0;61.875;154.6875;61.875;46.40625;46.40625;20.0;228.0;30.0;1.0;14.0;2.0;;5.0;9.0;7.0;8.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;379.0;0.0;0.0;0.0;0.0;0.0
63200;176.135486264701;130.90753165483;208.928925731564;195.548346998711;146.630835037226;80.0168447801112;5.83202953285833;919.000000000004;903.0;105.887746002439;294.785330486474;143.680317702531;48.8931898875915;102.211822896352;43.6868484729567;366.029812973718;65.7123411788124;7.92253233615481;11.8288326563361;4.91887137081792;;14.0;6.0;10.0;7.0;12.0;14.0;0.0;0.0;0.0;0.0;0.0;714.0;0.0;0.0;0.0;0.0;0.0
63201;248.394854871018;141.077910248896;243.529343707812;224.383870522872;220.850289402468;70.2424211798807;8.52131006705136;1110.0;990.999999999998;143.709255681533;337.697229292621;135.193944074704;77.1055437690678;130.407877268175;57.1228118322822;414.059097700872;72.8097517099976;16.9684852038072;42.4445701555009;6.28509211865355;;11.0;9.0;12.0;13.0;8.0;10.0;0.0;0.0;0.0;0.0;0.0;854.0;0.0;0.0;0.0;0.0;0.0
63202;27.0;14.0;21.0;25.0;36.0;11.0;2.0;108.0;123.0;28.3333333333333;39.6666666666667;11.3333333333333;5.66666666666667;22.6666666666667;4.0;41.0;11.0;1.0;2.0;2.0;;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0
63203;203.391269184137;134.226641190686;213.748730160606;284.10735709201;248.973465469716;72.6452510999805;2.90728580286486;1137.0;1081.0;98.211005673387;383.944781227491;164.28253808836;25.033616328874;194.628626810257;37.2647598644298;394.052329713789;125.341030920471;4.05247093571564;10.0604928632386;7.84740390989441;;11.0;19.0;9.0;9.0;10.0;14.0;1.0;0.0;0.0;0.0;0.0;924.0;0.0;0.0;0.0;0.0;0.0
63204;219.650224061792;128.809803115114;253.135709257642;270.471983638281;196.465638147262;62.3470154949101;2.11962628499818;1132.0;953.000000000003;146.164615195276;346.673568950103;155.379592563793;35.7638996182664;160.32208825026;31.7040371182954;465.597874121672;93.2385801434835;5.9848008956846;30.0148956346684;7.31272232913491;;11.0;12.0;9.0;7.0;9.0;12.0;0.0;0.0;0.0;0.0;0.0;921.0;0.0;0.0;0.0;0.0;0.0
63205;70.0;66.0;95.0;103.0;99.0;34.0;5.0;462.0;465.0;80.3404255319149;145.617021276596;55.2340425531915;25.1063829787234;65.2765957446808;17.0;172.0;51.0;2.0;8.0;4.0;;8.0;5.0;9.0;6.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;366.0;0.0;0.0;0.0;0.0;0.0
63206;267.028886429468;169.783741078556;290.195339062507;263.473262344821;259.498221220827;136.569047583718;30.451502280103;1369.0;1268.0;214.050219612904;414.52752072942;186.393165799725;68.3642602715951;159.7700946581;40.4868387646956;518.294420691286;88.8870823537604;7.16225081943463;28.3394679248997;5.77134635663028;;14.0;14.0;10.0;8.0;9.0;18.0;0.0;1.0;0.0;0.0;0.0;1119.0;0.0;0.0;1.0;0.0;1.0
63207;123.93380918361;81.6469918998287;155.298995472156;155.105784173961;198.521903237809;77.7908952296885;12.7016208029466;823.000000000001;836.0;151.057093932968;246.721288393982;72.128902096947;50.3159739624211;124.276412334613;30.5795098831952;257.59015223914;60.5063400857204;4.04975684913754;30.129208481891;5.95318166676919;;13.0;11.0;7.0;5.0;10.0;14.0;1.0;0.0;0.0;0.0;0.0;667.0;0.0;0.0;0.0;0.0;0.0
63208;77.0;37.0;81.0;64.0;55.0;26.0;2.0;280.0;264.0;41.4545454545454;103.636363636364;51.8181818181818;0.0;51.8181818181818;11.0;126.0;20.0;0.0;11.0;1.0;;2.0;5.0;3.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;276.0;0.0;0.0;0.0;0.0;0.0
63209;32.4401913875598;34.6028708133971;35.6842105263158;54.066985645933;49.7416267942584;17.3014354066986;2.16267942583732;192.0;171.0;22.6;73.45;33.9;0.0;39.55;5.4066985645933;84.3444976076555;15.1387559808612;2.16267942583732;6.48803827751196;3.24401913875598;;2.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;175.0;0.0;0.0;0.0;0.0;0.0
63210;640.410379865024;497.976610827315;624.988834286759;542.000232356826;510.160428288154;253.234590091949;71.2289242839745;3117.99999999999;2768.00000000001;372.356886680435;808.000908506234;351.077969503513;148.156218711275;323.218410971822;148.314571856078;1008.7663488526;151.751864989346;52.3516748577385;107.046796364407;17.3310747590722;1965.56288767439;40.0;26.0;24.0;28.0;27.0;39.0;0.0;0.0;0.0;0.0;0.0;2110.0;1.0;1.0;2.0;0.0;2.0
63211;210.0;171.0;222.0;336.0;317.0;118.0;17.0;1458.0;1448.0;268.264285714286;402.396428571428;163.939285714286;69.55;168.907142857143;50.0;457.0;138.0;4.0;37.0;12.0;;11.0;8.0;19.0;12.0;10.0;11.0;0.0;1.0;0.0;0.0;0.0;1170.0;0.0;0.0;0.0;0.0;0.0
63212;249.938460406487;188.276515354995;251.163743938789;327.056698360765;297.443726914339;133.54123103672;4.57962398790469;1322.0;1206.0;131.175913779958;465.082565381975;169.293435557723;56.0949538278398;245.416789364531;53.134397505586;494.13948822841;127.398774146453;5.39933707958266;26.7004561996218;8.20461340698305;;15.0;14.0;14.0;13.0;8.0;17.0;0.0;0.0;0.0;0.0;0.0;1069.0;0.0;0.0;0.0;0.0;0.0
63213;451.198732615287;321.425542447953;444.959819685259;529.8603452125;346.196567257409;137.047792716836;6.31120006475428;2178.0;2029.0;196.732206622665;680.225165363801;351.638357648336;63.2630636072064;270.94218993681;91.3775663681965;880.557432020727;195.899678164315;13.4517581930088;31.930967631532;7.40511659765923;;28.0;21.0;25.0;22.0;25.0;30.0;0.0;0.0;0.0;0.0;0.0;1707.0;0.0;0.0;0.0;0.0;0.0
63214;555.0;533.0;666.0;850.0;832.0;299.0;51.0;3955.0;3934.0;565.610810810811;1161.25405405406;415.448648648649;185.2;560.605405405406;156.0;1306.0;338.0;23.0;82.0;22.0;2233.54895094745;41.0;38.0;47.0;42.0;34.0;48.0;0.0;1.0;0.0;0.0;0.0;3238.0;1.0;0.0;1.0;0.0;1.0
63215;153.446336956532;108.91151655288;184.415418460539;145.959167231187;102.716933197763;34.3327579757772;2.21786962532222;666.999999999998;551.999999999998;83.8947636930084;222.572472132042;101.648188882321;21.8436953377902;99.0805879119301;34.7016397879779;306.116470724898;59.0550416297594;4.33127895838988;18.2918395858214;4.3484120456395;;7.0;8.0;5.0;5.0;7.0;9.0;0.0;0.0;0.0;0.0;0.0;552.0;0.0;0.0;0.0;0.0;0.0
63216;21.6857142857143;22.6285714285714;26.4;43.3714285714286;15.0857142857143;2.82857142857143;0.0;113.0;99.0;24.4444444444444;39.1111111111111;14.6666666666667;0.0;29.3333333333333;3.77142857142857;56.5714285714286;16.9714285714286;0.0;1.88571428571429;0.942857142857143;;2.0;1.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;0.0
63218;34.0;10.0;34.0;42.0;57.0;17.0;3.0;195.0;180.0;42.5945945945946;58.5675675675675;26.6216216216216;0.0;31.9459459459459;4.0;51.0;24.0;1.0;3.0;2.0;;3.0;2.0;1.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;175.0;0.0;0.0;0.0;0.0;0.0
63219;134.564594600229;77.2873964038621;136.098474036672;148.175382716747;146.83040500355;57.6575133192539;7.38623391968713;727.000000000001;712.999999999998;87.9210836472035;211.843529703606;106.780634374528;5.25314476645392;99.8097505626245;20.6169939372214;253.186883837945;54.0432416532694;2.96875591463678;14.6714579095871;2.11655900565292;;8.0;5.0;6.0;4.0;5.0;9.0;1.0;0.0;0.0;0.0;0.0;596.0;0.0;0.0;0.0;0.0;0.0
63220;13.8541666666667;8.90625;9.89583333333333;26.71875;23.75;11.875;0.0;98.9999999999997;101.0;15.0;30.0;15.0;0.0;15.0;3.95833333333333;24.7395833333333;11.875;0.989583333333333;0.0;0.0;;2.0;1.0;1.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;113.0;0.0;0.0;0.0;0.0;0.0
63221;8.21238938053096;4.10619469026548;12.3185840707964;14.3716814159292;56.4601769911503;18.4778761061947;2.05309734513274;116.0;114.0;30.2608695652174;35.304347826087;5.04347826086957;5.04347826086957;25.2173913043478;2.05309734513274;22.5840707964601;12.3185840707964;0.0;4.10619469026548;2.05309734513274;;1.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;0.0;0.0;0.0;0.0
63222;102.258622112559;84.2841679046578;96.7927111470019;95.3118333259449;87.3099660531941;26.1441324319285;2.89856702471429;515.000000000002;550.0;55.0145197589722;125.052919082816;51.1797992612208;18.5878870248319;55.285232796763;28.3692823852538;162.001200103477;36.9091538863374;6.86864550461686;13.724734114965;0.0;;10.0;7.0;4.0;11.0;9.0;11.0;0.0;0.0;0.0;0.0;0.0;421.0;0.0;0.0;0.0;0.0;0.0
63223;71.0309170189661;60.6113740503368;85.487641371047;97.9998447863651;124.40489225744;85.3653289657447;18.1000015501004;553.999999999998;568.999999999998;124.375138284082;145.370923324137;53.6968855028218;24.2890896292463;72.3723332864281;22.8287108839211;149.908168361645;45.3658682920348;1.99438028152126;13.8986661657596;2.95354455090852;;9.0;4.0;5.0;0.0;7.0;13.0;0.0;1.0;0.0;0.0;0.0;469.0;0.0;0.0;0.0;0.0;1.0
63224;271.73848837409;206.150587476208;292.001020180707;312.246821836685;419.666132036353;124.759532722725;14.4374173732322;1631.0;1604.0;189.202983894142;520.552626432119;195.67051075787;92.9644496532259;231.917666021024;72.3065694877118;532.663544795994;132.728562219589;8.13457024387267;27.2106740545981;7.91888118446586;;20.0;15.0;18.0;18.0;14.0;24.0;0.0;0.0;0.0;0.0;0.0;1339.0;1.0;0.0;0.0;0.0;1.0
63225;117.0;84.0;124.0;223.0;292.0;142.0;24.0;1044.0;1089.0;265.26368159204;290.28855721393;80.0796019900498;60.0597014925373;150.149253731343;32.0;265.0;100.0;5.0;6.0;8.0;;16.0;5.0;10.0;10.0;15.0;18.0;0.0;1.0;0.0;0.0;0.0;923.0;0.0;0.0;0.0;0.0;2.0
63226;510.0;443.0;561.0;781.0;563.0;219.0;25.0;3403.0;3302.99999999999;366.672667757774;949.330605564648;431.9705400982;135.618657937807;381.741407528642;136.0;1132.0;298.0;14.0;30.0;18.0;2061.89992311545;44.0;38.0;35.0;35.0;37.0;45.0;0.0;1.0;0.0;0.0;0.0;2860.0;0.0;0.0;0.0;0.0;1.0
63227;410.358355837715;298.754310193403;426.234859187054;620.694446679074;401.748671218363;168.005905050345;10.2034518340468;2442.0;2310.99999999999;272.574354567695;713.62550479643;336.492368569016;70.9132667772094;306.219869450204;84.022234587833;911.080150024355;201.243534980017;22.7696516558859;37.9002046040907;15.3174965570256;;27.0;27.0;16.0;26.0;22.0;29.0;0.0;0.0;0.0;0.0;0.0;1834.0;0.0;0.0;0.0;0.0;1.0
63228;31.0701009554688;23.9672090474708;42.1347203551425;74.5901912373965;78.1062447076038;40.2289159431747;4.90261775374303;299.999999999999;323.999999999999;69.4242710030352;86.7849216667641;28.3882343203097;19.4655624488181;38.9311248976362;7.6584443205306;87.603036224354;38.835674245515;1.89200899296323;8.72496296711095;2.93801001766697;;4.0;3.0;7.0;2.0;4.0;5.0;1.0;2.0;0.0;1.0;0.0;272.0;0.0;0.0;0.0;0.0;0.0
63229;251.750161282627;176.28654796769;257.28419813623;318.625639872129;154.808138139567;89.4284638841272;7.81685071762941;1228.0;1116.0;117.081958129058;395.826786161011;207.847188472909;47.2816909276066;140.697906760496;43.7207866476232;534.953816408293;106.668748487982;5.04648998670627;24.0238029500375;5.74923928058673;;16.0;13.0;13.0;12.0;11.0;17.0;0.0;0.0;0.0;0.0;0.0;1050.0;0.0;0.0;0.0;0.0;0.0
63230;48.3045368565022;23.4569344007255;46.942539724589;50.4380393649388;54.9455802740194;9.95151897205693;4.96085040716823;207.0;200.000000000001;30.1640494370933;72.3704885408388;31.4697009667829;15.3857928155933;25.5149947584627;5.05165785013974;80.320500155643;23.1405878237853;3.02521260508349;4.02330177930856;2.04192116283699;;5.0;2.0;1.0;4.0;5.0;7.0;1.0;0.0;0.0;0.0;0.0;182.0;0.0;0.0;0.0;0.0;0.0
63231;221.16760009648;198.964963104258;239.497888974106;332.524221741058;389.393418685735;190.826720710205;51.6251866881598;1740.0;1980.0;276.338219903603;469.394746783782;150.460316805902;77.6632516075084;245.523092912937;52.7577674495962;426.765587448926;126.651121034557;15.3664658145212;69.8522042990129;21.0521388978587;;14.0;24.0;18.0;18.0;10.0;18.0;0.0;0.0;0.0;0.0;0.0;1128.0;1.0;0.0;1.0;0.0;1.0
63232;132.924277573727;73.0308863934867;130.309697442758;111.540277398902;84.5690791134791;20.2804627046119;6.3453193730356;537.0;447.999999999998;54.0734264606039;166.173358138769;76.3147463789888;10.3831609737989;79.4754507859814;19.5142744965592;230.091594032689;34.7804078849575;5.09522365436348;17.5710377210295;5.15870534006091;;11.0;10.0;7.0;1.0;9.0;11.0;0.0;0.0;0.0;0.0;0.0;398.0;0.0;0.0;0.0;0.0;0.0
63233;132.0;127.0;109.0;186.0;247.0;137.0;39.0;987.0;1027.0;209.451428571429;245.211428571429;71.52;51.0857142857143;122.605714285714;46.0;219.0;78.0;6.0;22.0;10.0;;17.0;8.0;9.0;7.0;17.0;20.0;0.0;0.0;0.0;0.0;0.0;718.0;0.0;0.0;0.0;0.0;1.0
63234;198.0;127.0;211.0;191.0;141.0;49.0;6.0;860.0;800.0;117.829787234043;265.117021276596;132.558510638298;34.3670212765958;98.1914893617022;29.0;364.0;70.0;5.0;15.0;5.0;;8.0;16.0;9.0;16.0;5.0;10.0;0.0;1.0;0.0;0.0;0.0;759.0;0.0;0.0;0.0;0.0;0.0
63235;147.175937618203;66.6342035245099;134.230965904044;110.941270662368;79.30632878379;18.782580732861;1.92871277422432;486.999999999999;419.000000000001;55.6916008023016;154.872173140749;87.3834670412679;14.7161513728226;52.7725547266589;22.9391359916606;220.033908087839;36.9965827519003;2.16646521005444;7.28761372347111;4.02115976456115;;6.0;7.0;6.0;10.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;434.0;0.0;0.0;0.0;0.0;0.0
63236;149.437327852779;142.821979946174;191.575936625177;254.385914616927;264.857989456054;159.791542967586;37.1293085353009;1303.0;1342.0;264.121401694018;321.291034474704;119.211937687509;72.555877671344;134.708848745396;59.047732098349;380.317808484966;110.089901283289;8.24516806409024;16.4800057959063;5.14935518641448;;14.0;20.0;17.0;19.0;6.0;21.0;15.0;4.0;1.0;1.0;1.0;1052.0;1.0;0.0;0.0;0.0;1.0
63237;49.7034539655016;49.7335845973204;52.2410047784889;72.8737437647887;151.901623245437;37.396453570976;3.15013607748788;443.000000000001;511.999999999999;85.8244741770027;122.126741911152;41.2993658669176;9.85957021229196;70.9678058319426;13.1786138610092;111.868433050235;42.1076276207154;1.85801697958539;5.80569814685393;2.97694964233023;;5.0;2.0;1.0;6.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;383.0;0.0;1.0;0.0;0.0;1.0
63238;35.7453918931215;36.565265617649;35.1048271059103;57.5920406462594;49.9705857883076;9.25729710743508;1.76459184131723;227.0;210.0;32.6200622761341;73.9704345323092;33.6316488781338;5.04234820677193;35.2964374474035;9.22522876450364;88.5762657859571;23.9151413493795;1.03301456773547;6.22330670866602;0.954685570800105;;2.0;1.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0.0
63239;149.810672496953;97.4218755204136;130.336488060513;162.951244341285;140.848914780192;42.818598513569;5.81220628707316;725.0;650.0;81.7125283178713;224.622539859417;101.613178756135;19.8167757083206;103.192585394962;18.0400239721431;261.749227474867;55.8620537460283;6.17647483529867;14.88138761678;5.83170225546194;;6.0;6.0;6.0;8.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;525.0;0.0;0.0;0.0;0.0;0.0
63240;93.0;50.0;100.0;101.0;89.0;30.0;4.0;445.0;423.0;39.3263157894737;142.557894736842;73.7368421052632;4.91578947368421;63.9052631578947;13.0;174.0;41.0;4.0;4.0;1.0;;4.0;8.0;1.0;5.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;350.0;0.0;0.0;0.0;0.0;0.0
63241;35.3280453573158;30.4305578708633;60.8331938574017;67.2271934550414;88.6064573738329;38.3042230222227;4.27032906332215;341.0;359.0;76.9834239575971;97.2140821540102;27.1482993929514;9.0494331309838;65.3640194326868;7.53047176633678;109.707477897866;37.259924689774;2.79105826579927;6.28257868933269;1.08806808343896;;3.0;6.0;4.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;333.0;0.0;0.0;0.0;0.0;0.0
63242;61.0828212783629;54.130662230701;73.149845360918;92.2562140668296;66.22710176671;38.1422303359977;3.01112496047993;366.999999999999;378.0;62.1852335048306;118.985960524259;51.6844456078694;15.5311188268591;51.7703960895303;24.0507753887107;154.377679678965;21.0719906720006;7.01778924950912;8.02215177824362;4.01450617588425;;3.0;6.0;6.0;5.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;334.0;0.0;0.0;0.0;0.0;0.0
