CODGEO;P22_POP;P16_POP;SUPERF;NAIS1621;DECE1621;P22_MEN;NAISD24;DECESD24;P22_LOG;P22_RP;P22_RSECOCC;P22_LOGVAC;P22_RP_PROP;NBMENFISC21;PIMP21;MED21;TP6021;P22_EMPLT;P22_EMPLT_SAL;P16_EMPLT;P22_POP1564;P22_CHOM1564;P22_ACT1564;ETTOT24;ETAZ24;ETBE24;ETFZ24;ETGU24;ETOQ24;ETTEF124;ETTEFP1024
70509;123;95;6.12;7;2;50.070796460177;1;1;57.3300557194363;50.070796460177;1.03703703703704;6.22222222222224;37.0088495575222;48;s;23810;s;18.0784007170296;9.37043611525966;16.8803474378655;74.0176991150443;5.4424778761062;57.6902654867257;4;1;1;0;1;1;3;0
70510;134;136;12.95;8;10;57.2898550724638;1;2;74.1815217391304;57.2898550724638;2.66710526315789;14.2245614035088;44.6666666666667;62;s;19590;s;6.79710144927536;1.94202898550725;19.3646781248268;80.5942028985507;3.88405797101449;63.1159420289855;3;1;0;1;0;1;3;0
70511;229;215;9.39;7;10;98.0374677222858;2;5;126.70281163763;98.0374677222858;13.7095123073384;14.9558316080056;77.1464948646955;96;s;20800;s;17.0464840392507;7.48697295349304;24.4313580427488;133.41782624199;8.29992638158285;101.980030096387;8;4;0;0;2;2;5;0
70512;216;213;3.04;8;16;99.4604651162793;1;4;118.027958229227;99.4604651162793;3.71349862258953;14.8539944903581;92.4279069767444;99;s;19480;s;12.922270339817;9.90831685144485;32.3212900840411;129.6;10.046511627907;105.488372093024;2;0;0;1;0;1;2;0
70513;2436;2417;8.48;86;206;1111.02955965947;8;45;1155.95482276466;1111.02955965947;5.10514353468145;39.8201195705153;735.205240931001;1099;56,0;23240;9,0;579.897160131805;505.366713053114;453.106433607783;1406.06702321653;102.505459638872;981.7679825139;61;1;4;13;37;6;39;14
70514;650;691;17.4;35;25;271.237346372556;8;4;333.919161224676;271.237346372556;18.4962732350517;44.1855416170679;161.647249935767;263;s;22010;s;147.859366742557;119.528084100981;157.800092980398;417.075076603386;19.9213295682948;315.226522215591;12;1;3;2;2;4;9;2
70515;66;64;3.88;2;4;35.4533468526776;0;1;49.7512191931031;35.4533468526776;13.2765957446808;1.02127659574468;33.4837164719733;s;s;s;s;2.94023403848891;0;2.96923076923077;38.4251746701396;0.984815190352156;30.5466531473224;1;0;0;0;0;1;1;0
70516;232;257;12.59;15;17;111.573805948661;1;2;141.77514823054;111.573805948661;11.0738255033557;19.1275167785234;93.7675201190517;111;s;22200;s;44.9383761459116;27.4231941210644;51.8890161844177;138.288806342687;10.9305094509737;100.142324578385;6;0;0;0;5;1;5;0
70517;433;375;6.31;31;12;169.275490329403;3;1;183.651094022585;169.275490329403;5.9898348721591;8.38576882102274;149.855865508387;169;s;27150;s;25.0031586913511;20.1861562231956;28.2554272986673;269.465691064276;10.5349482086505;224.09900427035;7;2;1;2;1;1;7;0
70518;95;100;7.06;2;7;47.5073458548151;0;1;57.5073458548151;47.5073458548151;2.72727272727273;7.27272727272727;43.4641674841925;47;s;20340;s;2.01079459265564;1;6.921875;50.5250379231514;5.0392812536476;36.3739136259724;2;0;0;0;1;1;1;0
70519;109;115;3.08;5;6;46.5811965811966;0;1;54.4349977507873;46.5811965811966;3.36591478696743;4.48788638262324;40.991452991453;49;s;20530;s;4.65811965811966;4.65811965811966;1.06481481481481;66.1452991452992;1.86324786324786;54.0341880341881;1;0;0;0;0;1;1;0
70520;126;97;9.72;6;12;56.9739130434781;0;2;90.3715034049237;56.9739130434781;10.1204819277108;23.2771084337348;46.0173913043477;49;s;20320;s;22.4177979152523;16.0146382661554;35.2655581103748;65.7391304347824;6.57391304347824;44.9217391304346;2;1;0;0;0;1;2;0
70521;179;176;9.67;15;6;79.3295454545451;5;1;99.1942883895127;79.3295454545451;3.4547379017335;16.4100050332341;71.1931818181815;74;s;23600;s;10.2086078173034;4.10633509003073;10.7980629694777;100.6875;2.0340909090909;84.4147727272724;6;3;0;0;1;2;5;0
70522;156;141;4.41;6;3;74.4313725490192;1;1;83.0349761526228;74.4313725490192;6.88288288288288;1.72072072072072;61.176470588235;68;s;21700;s;25.9408897598121;6.27058531144869;17.1428769548442;98.9019607843132;5.09803921568625;79.5294117647055;5;3;0;1;0;1;3;1
70523;184;201;16.16;12;10;83.636363636364;3;1;101.352049910874;83.636363636364;11.1888544891641;6.52683178534572;76.3181818181822;80;s;21760;s;41.7717268011069;28.3449697468387;34.3854955002324;110.818181818182;5.22727272727275;90.9545454545459;5;1;2;1;0;1;3;1
70524;122;115;4.64;9;8;53.7952755905511;0;0;65.8619422572178;53.7952755905511;1.0969696969697;10.969696969697;44.1889763779527;56;s;21880;s;19.6316572940158;12.7808386700372;23.4924774934538;65.3228346456693;4.80314960629921;52.8346456692913;3;1;1;0;0;1;2;1
70525;219;218;18.43;11;25;107;4;2;144;107;17;20;86;103;s;20360;s;41.9803073840435;22.978448264027;21.8663892093371;125;5;103;9;1;0;3;4;1;9;0
70526;611;676;9.5;35;27;311.622656863026;2;7;422.646013000548;311.622656863026;33.3070068412567;77.7163492962657;205.91590569925;300;s;21330;s;275.273423565151;237.280290259927;301.867500223367;365.883669937158;31.8673183252316;276.432683633952;35;3;2;2;20;8;28;7
70527;78;71;7.04;2;4;34.4415584415583;1;0;42.6117712075158;34.4415584415583;8.17021276595744;0;30.3896103896103;s;s;s;s;5.05194805194804;3.02597402597402;3.94845716297062;46.5974025974025;3.03896103896103;35.4545454545453;1;0;0;0;0;1;1;0
70528;489;484;22.11;31;28;211.469879321328;1;3;250.075514919951;211.469879321328;8.12750223128904;30.4781333673339;161.658953289984;209;s;23490;s;107.509391600765;63.8163291006462;99.556416909827;297.741013979514;10.0386763476589;250.376974503574;16;6;2;1;4;3;13;1
70529;373;384;6.05;13;21;170.662120418797;2;6;190.662120418797;170.662120418797;6.66666666666666;13.3333333333333;156.599115689989;170;s;24480;s;27.9372116808937;16.8500419867772;44.5534360302873;213.846220481166;21.3233346484193;167.247075991083;6;1;2;1;0;2;5;0
70530;;;;;;;;;;;;;;72;s;22690;s;;;;;;;;;;;;;;
70531;101;107;4.13;3;4;38.6176470588236;0;1;42.7085561497326;38.6176470588236;1.02272727272727;3.06818181818181;35.6470588235294;37;s;23570;s;15.7919174636357;6.88015275775338;11.9266878387246;62.3823529411765;5.94117647058824;51.4901960784314;4;2;0;0;1;1;4;0
70532;533;490;10.02;24;16;227.309527525243;7;1;243.321021778116;227.309527525243;1.88370520622042;14.1277890466531;190.307137949382;236;s;27170;s;85.5641036414861;66.8528270819582;79.2169973666551;316.006582941153;11.753404036079;270.037072053084;14;4;2;4;1;3;12;0
70533;112;120;7.13;12;9;44;1;0;51;44;3;4;40;44;s;20630;s;3.96210045332167;1;11.0413986782594;75;5;60;1;0;0;0;0;1;1;0
70534;123;132;5.91;7;7;51.4180327868855;3;0;55.4180327868855;51.4180327868855;1.33333333333333;2.66666666666666;44.3606557377051;50;s;24620;s;10.0529436159674;4.00376328809848;10.2246051519305;88.7213114754102;4.03278688524592;69.5655737704921;4;1;0;0;1;2;4;0
70535;156;159;10.54;18;6;61.0843373493976;0;1;71.3005535656137;61.0843373493976;3.40540540540538;6.81081081081076;53.5662650602409;66;s;22480;s;9.39759036144578;1.87951807228916;6.23529411764706;99.6144578313253;3.75903614457831;80.8192771084337;2;1;0;0;0;1;2;0
70536;127;137;3;6;9;62.992;0;1;78.992;62.992;13.5384615384615;2.46153846153846;47.752;62;s;21070;s;45.2428029284425;36.9050114813229;23.513807441616;70.104;5.08;55.88;4;0;0;0;2;2;3;1
70537;296;301;6.02;16;11;122.047339905683;2;1;135.477895461238;122.047339905683;6.19871794871796;7.23183760683762;99.8802004732111;124;s;20890;s;18.7929365098203;15.8628601791571;24.1243906302403;188.271248108538;11.071618876307;150.013872012403;6;0;1;0;4;1;4;1
70538;87;83;4.2;5;6;40;1;1;46;40;1;5;33;s;s;s;s;15.0998351144434;8.97217553997526;11.1870879516104;53;3;38;4;2;0;1;0;1;4;0
70539;476;463;24.98;26;38;219.039203891068;6;8;290.995972946812;219.039203891068;18.8194626761179;53.137306379627;184.181425076365;215;s;21450;s;53.0688808190713;25.7277494751792;60.4533171651098;260.910830769868;15.6352461229819;202.254158495106;9;4;0;0;3;2;7;0
70540;81;78;4.13;3;0;30.375;1;2;42.375;30.375;1;11;22.275;s;s;s;s;6.02876532053283;4.00376532053283;5.05527031108425;49.6125;0;42.525;1;0;0;0;0;1;1;0
70541;204;215;6.18;27;6;85.1650485436893;2;1;99.1650485436893;85.1650485436893;6.53333333333334;7.46666666666667;67.3398058252427;87;s;19300;s;11.8932038834951;4.96116504854369;13.2617526332955;114.873786407767;1.98058252427184;91.1067961165048;3;0;0;1;0;2;2;0
70542;207;222;7.96;15;8;75.2727272727272;4;4;91.6095693779904;75.2727272727272;5.10526315789475;11.2315789473684;61.4066985645933;76;s;21300;s;20.6390888231076;11.7003273426039;17.3421703844186;123.803827751196;2.97129186602871;93.1004784688995;6;1;0;1;2;2;6;0
70544;110;120;2.95;3;3;49;2;1;53;49;2;2;44;47;s;21830;s;10.2859240878099;5.2859240878099;7;66;5;51;1;0;0;0;0;1;1;0
70545;134;139;6.8;12;8;65;0;0;87;65;12;10;46;62;s;20530;s;17.9057486176043;9.90574861760428;14.9268490929092;83;9;69;4;2;0;1;0;1;4;0
70546;204;230;9.02;12;16;107.509026560726;0;6;138.722819664175;107.509026560726;13.0896551724138;18.1241379310345;80.648998469383;108;s;20500;s;54.442370176778;49.4098542123685;66.4543551558603;121.983233499281;8.76598929551702;104.003278480982;6;1;1;1;1;2;5;1
70547;166;183;1.64;6;8;68;0;3;73.6898148148148;68;0;5.68981481481482;62;69;s;25320;s;8.01670220102513;5.01670220102513;6.25862068938361;106;2;79;2;0;0;1;0;1;2;0
70548;131;149;8.03;4;13;74.3262411347518;2;2;129.947862756373;74.3262411347518;43.7027027027027;11.9189189189189;66.8936170212766;68;s;20470;s;14.0698938079757;5.70819168031609;12.0842761584597;68.7517730496454;7.43262411347518;44.5957446808511;2;0;0;0;1;1;2;0
70549;77;74;5.53;0;6;32.5769230769231;0;1;40.5769230769231;32.5769230769231;3;5;26.6538461538461;s;s;s;s;5.92307692307692;3.94871794871795;7.34285714285716;51.3333333333333;5.92307692307692;41.4615384615385;3;2;0;0;0;1;2;0
70550;15306;14998;9.07;955;1231;8520.95477478558;149;223;9635.81122200315;8520.95477478558;277.642688118965;837.213759098603;2689.67662444924;7807;41,0;19150;25,0;16486.2105652499;15224.3093580331;16289.8580747051;9524.94890787411;1176.4381805391;6830.33620834028;964;2;42;39;667;214;664;242
70552;198;210;6.44;12;7;90;0;3;111;90;11;10;84;91;s;21630;s;8.87128498554151;2.86706133919794;6.00749833255741;115;6;97;4;0;0;2;1;1;3;0
70553;115;122;2.86;4;5;49.7033898305085;0;1;53.3700564971751;49.7033898305085;0;3.66666666666666;45.8050847457627;51;s;18900;s;13.6942286056504;5.87937486242572;16.6421552148957;62.3728813559322;4.87288135593221;48.728813559322;1;0;0;0;0;1;1;0
70554;180;193;12.18;9;21;92.5714285714287;3;3;155.039419741407;92.5714285714287;37.679105785066;24.7888853849119;78.1714285714287;91;s;18380;s;16.4057610473505;11.2629039044934;16.0104303619698;92.5714285714287;10.2857142857143;72.0000000000001;4;1;0;0;0;3;3;0
70555;167;175;9.65;13;8;69.5833333333333;2;1;92.3556105610561;69.5833333333333;6.93069306930693;15.8415841584158;63.6190476190476;73;s;20340;s;11.9525246714601;5.99203863716251;14.8664348710991;96.422619047619;4.97023809523809;77.5357142857143;4;1;0;1;0;2;4;0
70557;;;;;;;;;;;;;;54;s;23670;s;;;;;;;;;;;;;;
70558;155;138;9.21;7;5;71.6875;2;1;84.218201754386;71.6875;5.6957735247209;6.83492822966508;55.21875;68;s;21220;s;9.6875;0;6.94964028776978;89.125;4.84375;72.65625;2;1;0;0;0;1;2;0
70559;190;212;3.32;12;6;80.8717948717948;2;0;87.004403567447;80.8717948717948;5.1105072463768;1.02210144927536;65.2820512820513;85;s;25060;s;25.6134953090932;18.7551770390141;23.057002881504;125.692307692308;5.84615384615384;94.5128205128205;4;2;0;1;0;1;3;1
70560;178;160;5.26;11;6;78.5586592178771;5;0;87.4412918505097;78.5586592178771;1.77652652652653;7.10610610610612;47.731843575419;77;s;23310;s;10.9385474860335;3.97765363128492;15.7966982314096;114.357541899441;9.94413407821229;104.413407821229;3;2;0;0;0;1;2;0
70561;1425;1443;13.19;58;305;626.717333070942;12;47;747.303524803572;626.717333070942;24.5093885635426;96.0768031690871;346.649089192257;605;s;21250;s;931.020450198585;847.579430735716;956.611685281779;754.419427942583;54.6345481605887;545.943314837308;72;2;7;5;38;20;43;24
70562;155;142;5.87;3;5;65.4220779220781;1;2;75.818614718615;65.4220779220781;4.15861471861472;6.23792207792208;58.3766233766236;64;s;22700;s;17.0909090909091;9.04545454545457;20.8952093615831;109.707792207793;4.02597402597404;77.5000000000003;7;3;1;0;2;1;7;0
70563;522;529;11.11;20;17;230.810765830057;3;5;246.885959975816;230.810765830057;2.83679896689858;13.2383951788601;197.70773711642;229;s;26930;s;104.094101155217;83.2860352811051;121.68070644833;305.827080297635;9.05372081553825;223.398746426071;8;2;0;1;3;2;6;1
70564;312;304;9.1;16;16;146.333833096854;4;1;161.785640325769;146.333833096854;9.2710843373493;6.1807228915662;113.450319111264;142;s;22820;s;131.372359140504;122.600574920003;120.882510531384;208.161297634165;16.8812256229411;166.225929608657;8;2;1;2;1;2;6;1
70565;49;50;4.67;6;2;20.5116279069767;0;0;27.8449612403101;20.5116279069767;5.5;1.83333333333333;18.2325581395349;s;s;s;s;5.43172855924079;1.13953488372093;5.83988425367736;30.7674418604651;0;27.3488372093023;3;2;0;0;0;1;3;0
70566;199;213;10.25;17;7;85.0097087378641;2;1;103.900674469951;85.0097087378641;2.83364485981309;16.0573208722742;59.8932038834951;85;s;24150;s;134.388795544478;119.716054344802;132.403961994242;116.888349514563;4.83009708737864;97.5679611650485;7;1;2;0;3;1;4;3
70567;129;135;2.37;10;7;56.634446660843;2;0;62.7267543531508;56.634446660843;2.03076923076924;4.06153846153848;48.8227988455544;61;s;21640;s;7.89250610109107;0.976455976911087;6.9485294117647;77.2478332237124;3.90582390764435;60.6211288542898;3;0;1;0;0;2;3;0
70568;57;60;5.55;0;7;26.5344827586207;1;2;46.867816091954;26.5344827586207;14.5238095238095;5.80952380952381;26.5344827586207;s;s;s;s;3.93103448275862;0;10.2960395414866;30.4655172413793;1.96551724137931;22.6034482758621;1;0;0;0;0;1;1;0
70569;68;68;4.15;3;4;30;0;1;37;30;1;6;26;s;s;s;s;9.00330187272521;4.00330187272521;10.0088523300918;44;2;26;2;1;0;0;0;1;2;0
70571;37;40;4.52;2;1;14.3888888888889;0;2;17.0265700483092;14.3888888888889;0.879227053140097;1.75845410628019;11.3055555555556;s;s;s;s;7.1144927536232;3.00338164251208;4.05726872246696;23.6388888888889;1.02777777777778;21.5833333333334;2;0;1;0;0;1;2;0
70572;297;271;13.48;10;27;152.424140448063;2;3;233.102106549758;152.424140448063;41.3474576271188;39.3305084745764;118.325178376643;146;s;19980;s;66.4821396631136;41.812033724075;66.0016651708179;137.485748508033;19.7354696532093;108.206563548907;12;2;1;1;5;3;12;0
70573;109;144;11.87;7;7;52.1304347826087;1;1;86.7938963210702;52.1304347826087;21.7884615384615;12.875;43.6;49;s;20990;s;16.587231972118;5.06291492810293;10.0924057860677;57.8173913043478;2.84347826086957;47.3913043478261;3;1;0;0;1;1;2;0
70574;57;61;5.75;4;4;27.0983606557377;0;1;38.4316939890711;27.0983606557377;8.0952380952381;3.23809523809524;25.2295081967213;s;s;s;s;11.7386002177236;4.92457951021715;11.3474733259088;28.9672131147541;0.934426229508197;26.1639344262295;5;3;0;1;0;1;4;0
70575;867;820;6.9;43;36;377.885065930508;9;5;415.381924270188;377.885065930508;16.665270373191;20.8315879664888;254.398659099114;359;s;24360;s;410.65698742904;345.289127203888;386.893502037988;516.50557190042;26.8852712781728;417.488316696018;41;1;13;2;19;6;30;9
70576;163;149;8.88;5;7;72.7678571428571;0;1;98.2087173579109;72.7678571428571;15.4857410004675;9.95511921458625;65.9761904761905;70;s;20040;s;11.7991456304752;3.98573983337373;11;81.5;3.88095238095238;55.3035714285714;4;2;0;0;0;2;4;0
70577;381;366;8.36;14;11;169.94586920112;1;1;194.552363209624;169.94586920112;5.21955933513722;19.3869346733668;149.136521019975;170;s;22410;s;17.6225862590289;2.93786561740201;15.7269903317711;232.055986532438;16.1664836594096;181.608439968935;4;0;0;1;2;1;4;0
70578;178;173;4.28;12;10;81;0;2;91.1144972451791;81;6.06869834710746;4.04579889807164;63;83;s;26100;s;15.9215082449925;10.9400585317824;15.8905178875395;102;6;84;4;1;0;1;1;1;4;0
70579;417;466;3.32;15;21;195.547558034812;0;1;203.747374852893;195.547558034812;1.02497710226006;7.17483971582042;164.595936791655;191;s;25140;s;15.5131069603147;9.32973096601899;31.4971526242968;231.675962546576;18.0523205884283;175.342574993112;3;0;0;0;0;3;3;0
70580;159;156;5.7;6;10;78.5535714285714;3;2;97.1885190354816;78.5535714285714;13.9762107051827;4.65873690172756;65.3035714285714;76;s;22560;s;12.635985167222;7.7597731439512;10.1161350849427;108.839285714286;4.73214285714285;87.0714285714285;6;1;1;3;0;1;5;0
70581;714;662;16;51;22;297.393844184514;10;6;327.017974027838;297.393844184514;12.258260624824;17.3658692185006;242.235802616776;292;s;21400;s;53.6743408370584;36.5810411718679;99.2742340354527;460.479843484898;44.5531787929181;361.075593179775;8;1;1;0;3;3;5;1
70582;80;97;8.28;0;5;38.6516853932584;0;1;67.8980622048527;38.6516853932584;20.247491638796;8.99888517279824;35.0561797752809;s;s;s;s;10.510153511782;5.02477439716754;13.655189972521;45.8426966292135;5.39325842696629;35.9550561797753;4;1;0;0;1;2;4;0
70583;139;124;5.31;14;4;52.4895104895105;0;1;62.2296234838608;52.4895104895105;4.87005649717516;4.87005649717516;39.8531468531469;48;s;21300;s;11.5012474207893;4.68259310213498;4.92063492063492;67.0699300699301;2.91608391608392;55.4055944055944;6;1;0;1;2;2;6;0
71001;811;784;7.96;34;45;351.209169411002;5;4;394.533867165751;351.209169411002;30.6442984118959;12.6803993428535;320.745074695693;337;s;24190;s;108.145377799394;85.3769261821598;69.6244081154151;481.344132025813;31.1376836880596;393.375553918373;13;4;0;4;2;3;9;1
71002;1235;1213;19.53;66;41;485.025553731553;10;2;516.925190335712;485.025553731553;1.933311309343;29.9663252948165;439.347908640129;480;s;23940;s;103.499151702153;60.9497904622936;117.419399367144;775.903316671408;31.9901508445009;641.087176736879;27;6;3;3;12;3;22;1
71003;809;808;16.42;40;40;347;8;7;400;347;20;33;288;344;s;24140;s;135.591042862021;97.7264368585568;120.959971698378;482;17;390;21;5;3;2;7;4;17;3
71004;1162;1139;13.46;69;31;484;7;7;521;484;23;14;437;472;s;26060;s;152.576192913877;121.64701580694;156.229339643623;692;36;571;26;1;5;6;11;3;21;3
71005;244;251;6.01;13;10;108.045578149634;1;1;147.045578149634;108.045578149634;26;13;97.68266149331;114;s;25220;s;25.7065449231094;18.5972133364248;30.4023739141876;151.503856127421;8.44426857507709;114.262607019785;5;2;0;0;2;1;5;0
71006;195;177;11.29;5;10;88.2631578947365;1;4;113.705635770843;88.2631578947365;16.283185840708;9.15929203539825;75.9473684210523;87;s;20680;s;16.4425956876684;5.15312200345796;16.1740411332867;97.4999999999996;10.2631578947368;75.9473684210523;4;0;1;0;2;1;3;0
71007;168;170;6.47;6;7;65.8760380387825;1;2;123.03658900297;65.8760380387825;55.1894974826637;1.9710534815237;47.1947735203218;60;s;22040;s;20.813949843304;10.981878960786;22.2208454341309;90.8497259718436;4.91612224170019;58.0102424520622;5;1;0;0;1;3;4;1
71008;146;158;7;2;6;72;1;3;109;72;25;12;65;70;s;20600;s;14.0136284887245;3.01362848872452;17.0017732349022;90;5;70;4;1;0;2;0;1;4;0
71009;704;735;51.91;29;53;388.565445803749;6;10;770.041101234458;388.565445803749;326.406991260922;55.0686641697874;332.781771963976;341;s;20910;s;126.309223135278;64.4349516522972;136.940983701796;344.680139081336;36.0770989000757;249.289253364788;20;2;1;4;10;3;15;1
71010;816;845;37.13;41;35;353.961982208016;9;10;445.208317403935;353.961982208016;39.3799972950809;51.8663379008382;306.437538819345;365;s;22230;s;110.505529567561;59.7596841405207;101.626947284074;478.726306781208;23.7933426865158;376.655150451657;16;3;1;5;5;2;13;2
71011;423;472;25.06;20;22;191.876507394732;4;3;246.876507394732;191.876507394732;39;16;145.20953647271;192;s;22050;s;82.8772281391698;40.752168459094;91.6578397508186;238.469283227273;10.8780347041565;188.833234386227;9;2;1;1;2;3;7;1
71012;343;325;21.41;14;25;158.775256843866;3;1;220.839720641217;158.775256843866;30.4878067776458;31.5766570197046;128.291513620147;149;s;22140;s;73.146405044493;48.4807065056514;67.0913001927233;184.320518099982;9.5527110121332;140.939225416461;7;0;2;1;2;2;6;1
71013;286;254;12.88;17;26;137.904976224015;1;2;174.718535546049;137.904976224015;23.5197740112995;13.2937853107345;121.603042832956;133;s;22130;s;23.0599488278597;11.9466871051561;22.9825534899015;155.947829610284;10.1195407097129;112.289523708067;5;1;0;0;3;1;5;0
71014;13144;13532;61.52;636;1431;6782.33375818653;79;245;8497.02968269227;6782.33375818653;272.297160207662;1442.39876429807;3041.03449458283;6233;43,0;20070;22,0;7834.2351952085;6931.59558547782;8100.42214847079;7232.63446406267;809.104993380159;5101.19935182127;607;23;32;46;410;96;425;125
